TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
202103,13.961,1.0,362.473,253.646,1.0,280.404,1.0,13.546,1.0,88.956,1.0,0.352,1.0,3.267,1.0,0.4158144601948924,1.0,98.04613911290323,1.0,506.86314587096774,1.0,50.98274487429407,1.0,42.1205315860215,1.0,392.87627688172046,1.0,417.972,0.999328,17.009,16.845,16.837,16.739,16.458,16.773,16.829,16.889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.147,3.898,8.331,7.684,7.667,5.75,-9999,5.114,1.0,1.0,1.0,0.993952,1.0,0.992608,-9999,1.0,2.97844,0.995968,11.8723,0.998656,12.8018,0.220276,75.962,0.999328,81.9085,0.711045,0.37347,0.963038,0.00683465,0.373613,0.392643,0.403922,0.962366,0.979167,0.982527,0.246906,0.246906,0.259216,0.263255,-0.131735,-0.145696,-0.135755,-0.125288,0.437656,0.417716,0.429261,0.433767,0.00130263,0.00104572,0.00217173,0.00278823,-9999,-9999
202104,20.228,1.0,425.782,308.391,1.0,305.333,1.0,21.269,1.0,88.705,1.0,0.161,1.0,3.331,1.0,0.41630445398611104,1.0,126.71794930555556,1.0,612.7398467166666,1.0,62.17517016392108,1.0,51.06385347222222,1.0,434.9325694444444,1.0,416.655,1.0,24.882,24.532,24.053,23.35,22.679,22.377,21.031,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.318,2.223,6.829,7.327,7.532,5.911,-9999,5.119,1.0,1.0,1.0,1.0,1.0,0.998611,-9999,1.0,8.29167,0.997222,9.40816,1.0,10.3196,0.173573,98.3115,1.0,107.835,0.719515,0.454778,0.985417,0.00774321,0.45475,0.457572,0.460071,0.989583,0.990278,0.884028,0.318244,0.318503,0.327284,0.333651,-0.142197,-0.136376,-0.131255,-0.126527,0.511299,0.486136,0.500116,0.516251,0.0506434,0.0120682,0.0240717,0.0431429,-9999,-9999
202105,24.014,1.0,465.803,354.847,1.0,318.301,1.0,27.613,1.0,88.755,1.0,0.0,1.0,3.146,1.0,0.3823621404973119,1.0,150.4817258064516,1.0,704.6234441975806,1.0,69.47402701161649,1.0,58.42461693548388,1.0,462.98434139784945,1.0,414.559,1.0,29.804,29.332,28.45,27.195,26.35,25.992,24.33,24.337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.645,1.627,5.176,6.678,7.161,5.962,-9999,5.145,1.0,1.0,1.0,0.999328,1.0,0.995296,-9999,1.0,12.9706,0.986559,8.02525,1.0,8.64737,0.176943,119.82,1.0,129.108,0.760116,0.456696,0.956989,0.00854303,0.437098,0.44966,0.456696,0.99328,0.989919,0.956989,0.335616,0.31356,0.330155,0.343713,-0.129442,-0.129031,-0.123537,-0.116146,0.496039,0.455592,0.486332,0.49884,0.0283825,0.0139472,0.0334125,0.0596412,-9999,-9999
202106,29.907,1.0,480.907,325.437,1.0,366.6,1.0,37.254,1.0,88.737,1.0,0.169,1.0,2.797,1.0,0.36970437902083336,1.0,140.70231527777779,1.0,660.9315388666668,1.0,62.146907172291925,1.0,52.468230555555564,1.0,497.7600694444444,1.0,414.464,0.999306,35.906,35.192,34.161,32.193,31.163,30.839,28.524,28.41,0.972917,1.0,1.0,0.976389,0.976389,0.998611,1.0,1.0,2.183,1.164,4.042,6.108,6.968,5.952,-9999,5.149,1.0,0.995139,1.0,0.922222,0.965278,0.877083,-9999,1.0,13.59,0.99375,9.99754,0.999306,11.174,0.318339,104.367,1.0,116.649,0.784763,0.618534,0.919444,0.010607,0.612995,0.620546,0.630686,0.913889,0.925,0.863889,0.406362,0.403454,0.416046,0.423112,-0.208536,-0.227381,-0.208801,-0.196471,0.62674,0.632071,0.677503,0.767655,0.097276,0.0322578,0.087367,0.149427,-9999,-9999
202107,26.425,1.0,472.601,242.725,1.0,400.026,1.0,17.293,1.0,89.057,1.0,5.547,1.0,2.007,1.0,0.2932679291733871,1.0,141.75559677419352,1.0,500.5619065868279,0.9979838709677419,37.593948981280754,1.0,34.18907661290322,1.0,466.4481182795699,1.0,431.849,1.0,30.139,30.011,30.244,30.201,29.61,30.348,29.235,29.336,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.756,6.779,10.479,8.995,8.943,7.558,-9999,5.431,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.0,1.49784,0.995296,59.1441,0.998656,69.5318,0.883494,60.1332,0.998656,70.6946,0.812603,1.12202,0.887769,0.0318786,1.10829,1.16155,1.25473,0.93414,0.97043,0.829973,1.8502,1.88146,1.90618,1.98023,0.817074,0.639237,0.796355,0.830201,2.76368,2.28579,2.45334,2.65293,1.32708,1.20457,1.32735,1.39253,-9999,-9999
202108,26.227,1.0,440.668,271.318,1.0,390.255,1.0,17.416,1.0,88.932,1.0,5.474,1.0,1.989,1.0,0.28139594189516126,1.0,164.87257123655914,1.0,548.4437193911291,1.0,28.478795900447455,1.0,39.234278225806456,1.0,456.7274865591398,1.0,442.776,0.999328,28.457,28.309,28.458,28.408,27.7,28.949,27.89,28.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.215,6.37,10.108,11.063,11.742,10.762,-9999,9.63,1.0,1.0,1.0,0.995296,0.999328,0.992608,-9999,1.0,2.84771,0.999328,98.7074,0.999328,115.356,0.860481,40.1423,1.0,46.913,0.574613,-2.87587,0.843414,0.044889,-3.16338,-3.01396,-2.82434,0.975806,0.905242,0.833333,3.01124,2.97177,3.35184,3.48183,5.92243,5.81067,6.17484,6.64214,3.82564,3.90816,4.04144,4.21409,6.68712,6.6245,6.7348,6.90356,-9999,-9999
202109,24.609,1.0,386.725,243.801,1.0,368.219,1.0,18.304,1.0,88.961,1.0,1.151,1.0,2.183,1.0,0.2840020050763889,1.0,128.78615625,1.0,487.07166124166656,1.0,31.389728575584954,1.0,37.50508333333334,1.0,444.9058333333333,1.0,446.782,1.0,27.068,26.885,27.182,27.337,27.13,27.434,27.217,27.648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.428,5.54,9.006,9.744,10.071,8.19,-9999,8.167,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.0,-0.73314,1.0,71.7851,1.0,84.7902,0.677663,37.7378,1.0,44.5747,0.588477,-1.38942,0.922917,0.0313811,-1.41071,-1.36962,-1.35171,0.919444,0.945833,0.949306,2.44208,2.51366,2.59321,2.65414,3.79379,3.87672,3.93669,3.99709,2.20525,2.35996,2.44251,2.5452,3.80096,3.62018,3.80267,4.01119,-9999,-9999
202110,19.521,1.0,317.617,222.729,1.0,313.948,1.0,17.444,1.0,88.931,1.0,0.0,1.0,2.655,1.0,0.3235578753494624,1.0,82.1041989247312,1.0,446.29004691250003,0.6451612903225806,36.63647960310196,0.8057795698924731,36.386527553763436,1.0,416.9885752688172,1.0,418.537,1.0,23.144,23.226,23.572,24.125,24.066,24.52,24.958,25.194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.663,3.082,6.963,7.347,7.798,6.821,-9999,6.508,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.0,0.292591,1.0,22.5477,1.0,23.9205,0.294349,54.6595,1.0,57.9873,0.617498,-0.434736,0.935484,0.0137626,-0.56569,-0.517332,-0.415364,0.975134,0.930108,0.922715,0.851608,0.875178,0.909341,0.942393,1.34587,1.34622,1.40562,1.48882,0.75586,0.75586,0.814773,0.855164,1.35072,1.34039,1.3708,1.41272,-9999,-9999
202111,17.528,1.0,252.913,168.113,1.0,302.687,1.0,16.393,1.0,89.232,1.0,0.0,1.0,2.693,1.0,0.3083733779305556,1.0,37.75038263888889,1.0,329.8647025333333,1.0,35.96671997142711,0.9,30.83410486111111,1.0,401.1004861111111,1.0,419.628,1.0,19.653,19.853,20.16,21.013,21.136,21.896,22.641,22.672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.104,2.405,5.851,6.776,7.283,6.428,-9999,6.113,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.0,-0.989939,1.0,10.839,0.999306,11.0096,0.16536,31.6921,1.0,32.191,0.545108,-0.0582371,0.934722,0.00693828,-0.236996,-0.126585,-0.0100298,0.984722,0.961111,0.898611,0.542348,0.518006,0.543123,0.611676,0.661419,0.621706,0.661419,0.753497,0.59006,0.347662,0.419677,0.682066,0.710362,0.663991,0.694259,0.829792,-9999,-9999
202112,12.329,1.0,220.036,126.143,1.0,296.909,1.0,9.096,1.0,88.986,0.993952,1.09,1.0,2.526,1.0,0.2952952990120968,1.0,27.112040994623655,1.0,254.18468221774197,1.0,27.248617415296966,1.0,22.84288239247312,1.0,372.04065860215053,1.0,418.313,0.999328,13.606,13.826,14.5,15.978,16.41,17.655,19.164,19.272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.384,5.057,6.827,6.554,7.104,6.287,-9999,5.976,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.0,-5.34738,1.0,13.1832,0.999328,12.7956,0.275647,20.2051,0.999328,19.6111,0.545037,0.392812,0.879032,0.0127169,0.216984,0.329763,0.371549,0.94422,0.905242,0.889113,0.670978,0.618358,0.63206,0.663524,0.330986,0.288867,0.31305,0.391629,0.423788,0.289632,0.388749,0.457945,0.323117,0.26723,0.326688,0.376221,-9999,-9999
202201,10.911,1.0,236.319,157.375,1.0,272.98,1.0,9.336,1.0,89.243,1.0,0.074,1.0,2.898,1.0,0.3374278081048387,1.0,38.64202956989247,1.0,314.5608473790322,1.0,31.816384142139867,1.0,26.3420625,1.0,364.19005376344086,1.0,424.702,1.0,11.636,11.663,11.987,12.874,13.138,14.173,15.629,15.737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.371,6.632,11.029,6.994,7.083,6.252,-9999,5.942,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.0,-2.14274,1.0,11.623,1.0,11.7131,0.233654,33.3045,1.0,33.5627,0.578027,0.229596,0.969086,0.00957469,0.128163,0.191935,0.256287,0.990591,0.983871,0.950269,0.452479,0.313852,0.437376,0.536789,0.251336,0.180864,0.248301,0.27733,0.268705,0.202764,0.26373,0.388649,0.189971,0.135935,0.161368,0.203307,-9999,-9999
202202,11.017,1.0,291.755,212.099,1.0,261.485,1.0,11.186,1.0,89.128,1.0,0.526,1.0,3.169,1.0,0.39222745435267864,1.0,67.14191666666667,1.0,413.2958755,1.0,46.35015298193013,1.0,35.51294345238095,1.0,369.5616815476191,1.0,419.984,0.998512,13.503,13.539,13.785,14.212,14.195,14.809,15.538,15.521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.061,4.778,8.785,6.995,7.142,6.265,-9999,5.923,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.0,1.10493,1.0,10.7127,0.993304,11.1937,0.209684,51.7896,0.995536,54.115,0.759884,0.112807,0.870536,0.00927007,0.106689,0.138136,0.144472,0.96503,0.985119,0.981399,0.192207,0.162039,0.191286,0.213556,0.113837,0.0236116,0.057574,0.0907174,0.215209,0.18995,0.243279,0.272948,0.023911,0.0115649,0.0203009,0.0390531,-9999,-9999
202203,14.499,1.0,362.473,261.589,1.0,280.407,1.0,14.634,1.0,88.95,0.999328,0.533,1.0,3.008,1.0,0.3427919205174731,1.0,103.1144751344086,1.0,516.7512941895161,1.0,59.166551512082066,1.0,43.211481182795694,1.0,394.35786290322585,1.0,427.594,1.0,18.425,18.206,18.315,17.983,17.578,17.578,17.234,17.316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.841,4.382,8.34,7.005,7.233,6.314,-9999,5.9,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.0,4.67541,1.0,14.5191,1.0,16.0518,0.232921,74.4434,1.0,82.3018,0.681,0.352115,0.960349,0.00962991,0.28079,0.328398,0.367783,0.992608,0.97379,0.951613,0.298211,0.26912,0.298211,0.316418,-0.0301878,-0.053691,-0.0346372,-0.0146252,0.337072,0.349705,0.401834,0.434735,0.111109,0.115429,0.133007,0.14455,-9999,-9999
202204,20.526,1.0,425.782,323.49,1.0,299.674,1.0,22.517,1.0,88.756,1.0,0.0,1.0,3.276,1.0,0.4048031925694444,1.0,134.56179722222225,1.0,646.505887825,1.0,67.1871637557978,1.0,52.15592708333333,1.0,435.03187499999996,1.0,436.181,1.0,26.327,25.739,25.23,24.052,23.256,22.707,21.219,21.312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.649,2.601,6.752,6.953,7.244,6.354,-9999,5.87,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.0,11.9043,0.998611,11.9122,0.997917,12.9375,0.206671,101.806,0.998611,110.568,0.759798,0.165313,0.965278,0.0097594,0.062396,0.136653,0.22346,0.993056,0.979167,0.963889,0.742521,0.677223,0.742521,0.803754,0.603274,0.574758,0.598421,0.616041,0.652173,0.640244,0.662679,0.742007,0.55521,0.564279,0.582624,0.60292,-9999,-9999
202205,24.289,1.0,465.803,357.422,1.0,317.973,1.0,28.467,1.0,88.68,0.986559,0.0,1.0,3.062,1.0,0.3848390039986559,1.0,153.1669327956989,1.0,709.2945162822579,1.0,71.67923217827071,1.0,58.50917876344086,1.0,462.2933467741935,1.0,439.055,0.997984,31.885,31.032,30.249,28.886,28.042,27.374,25.567,25.459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.514,1.369,4.624,6.461,7.031,6.238,-9999,5.711,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.0,10.6493,0.986559,11.4548,0.995296,12.9296,0.199234,115.948,0.995296,130.877,0.71134,-0.161487,0.959005,0.0104974,-0.226129,-0.183456,-0.124887,0.990591,0.974462,0.914651,0.734057,0.656732,0.736582,0.83316,0.912342,0.87556,0.918948,0.935422,0.844684,0.715788,0.752263,0.788498,0.988384,0.834951,0.910478,0.946207,-9999,-9999
202206,28.344,1.0,480.907,294.665,1.0,377.241,1.0,30.333,1.0,88.812,1.0,1.846,1.0,2.576,1.0,0.3496183815972223,1.0,140.8115805555556,1.0,611.2169396375,1.0,59.518358763500274,1.0,47.03132569444445,1.0,482.9398611111111,1.0,440.547,1.0,34.638,34.002,33.529,32.433,31.814,31.217,29.448,29.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.329,2.884,5.783,6.057,6.728,6.129,-9999,5.536,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.0,7.18517,0.999306,25.6195,1.0,29.8793,0.530761,89.0497,1.0,103.856,0.711559,1.01747,0.933333,0.023703,0.88032,0.969045,0.997747,0.980556,0.923611,0.889583,1.5104,1.43098,1.46997,1.5017,0.50843,0.468224,0.523984,0.561209,1.18686,1.24952,1.32121,1.40775,0.617423,0.552422,0.617423,0.683375,-9999,-9999
202207,27.828,1.0,472.601,268.088,1.0,399.384,1.0,22.925,1.0,89.017,1.0,3.007,1.0,2.134,1.0,0.2944075384005377,1.0,152.05186962365593,1.0,560.1562700040321,1.0,44.46337851489441,1.0,38.09189784946236,1.0,476.9436827956989,1.0,447.73,1.0,31.708,31.238,31.115,30.975,30.732,30.697,29.566,18.625,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.895833,7.05,6.816,9.849,7.832,7.002,6.153,-9999,5.55,0.832661,0.832661,0.832661,0.832661,0.832661,0.831317,-9999,0.832661,8.40992,0.831989,52.0858,0.999328,62.7233,0.732368,69.9902,1.0,84.2843,0.626199,0.721628,0.913978,0.0307047,0.674617,0.714954,0.839033,0.988575,0.94422,0.754704,2.23733,2.21179,2.24193,2.43378,1.55664,1.2703,1.55664,1.74521,3.22932,2.8381,3.14775,3.66333,2.38366,2.24833,2.38366,2.65545,-9999,-9999
202208,25.299,1.0,440.668,246.725,1.0,395.013,1.0,13.693,1.0,89.012,1.0,4.433,1.0,1.962,1.0,0.26930718770833334,1.0,159.2827997311828,1.0,499.60196528629035,1.0,23.25363741657439,1.0,31.144844086021507,1.0,451.4172043010752,1.0,447.429,1.0,28.261,28.112,28.175,28.223,27.968,28.71,27.848,28.166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.819,8.379,11.306,12.303,12.119,9.082,-9999,7.562,1.0,1.0,1.0,1.0,1.0,0.988575,-9999,1.0,3.538,1.0,90.185,0.997984,112.027,0.848432,34.612,0.997312,42.9947,0.540127,-1.94765,0.903226,0.0537849,-2.33973,-2.11571,-1.75854,0.96707,0.942876,0.844758,4.33303,4.29183,4.41329,4.52553,6.45047,6.00079,6.45047,6.79171,4.09518,3.99688,4.18074,4.26702,6.30835,6.22516,6.37787,6.54287,-9999,-9999
202209,25.03,1.0,386.725,238.94,1.0,372.76,1.0,18.429,1.0,88.94,0.95625,1.245,1.0,2.474,1.0,0.3521504961319444,1.0,127.05753750000001,1.0,477.54825055,1.0,31.288490678942445,1.0,34.903984722222226,1.0,448.9861111111111,1.0,443.207,0.999306,28.906,28.717,28.843,28.809,28.386,29.01,27.676,27.831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.063,5.626,8.116,7.97,8.221,9.544,-9999,8.117,1.0,1.0,1.0,1.0,1.0,0.284722,-9999,1.0,1.52844,1.0,57.7215,0.997917,72.8391,0.711953,41.5138,0.998611,52.3865,0.572255,-0.793216,0.939583,0.0287443,-1.01449,-0.923657,-0.689136,0.990278,0.950694,0.918056,2.45623,2.46302,2.52797,2.58492,3.35038,3.26594,3.35038,3.48951,2.08178,2.276,2.35966,2.44382,3.26626,3.23303,3.29841,3.35514,-9999,-9999
202210,18.804,1.0,317.617,194.378,1.0,325.432,1.0,13.253,1.0,89.005,0.856855,0.885,1.0,2.709,1.0,0.35129013403225806,1.0,78.88433064516128,1.0,389.0735165766129,1.0,28.284010492249585,1.0,28.365387096774192,1.0,411.4842741935484,1.0,410.856,0.993952,21.769,21.899,22.382,23.344,23.505,24.279,24.854,24.986,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.337,5.947,8.521,7.371,7.4,7.944,-9999,6.317,1.0,1.0,1.0,1.0,1.0,0.0,-9999,1.0,-4.64974,1.0,32.3243,0.99328,37.1862,0.44179,39.9181,0.993952,45.9223,0.587199,-0.246585,0.965054,0.0205809,-0.344229,-0.278363,-0.21746,0.979167,0.963038,0.955645,1.71069,1.64316,1.71069,1.79166,1.97458,1.97777,1.9995,2.02619,1.24696,1.22753,1.27807,1.33863,1.83023,1.76783,1.82844,1.84539,-9999,-9999
202211,12.203,1.0,252.913,176.605,1.0,278.044,1.0,10.397,1.0,89.059,1.0,0.119,1.0,2.789,1.0,0.3326244843819444,1.0,51.39769861111111,1.0,342.80013457083334,1.0,30.093648474169193,1.0,28.627547916666668,1.0,373.2990972222222,1.0,400.417,1.0,15.107,15.342,16.039,17.471,17.811,18.911,20.31,20.401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.075,4.52,7.149,7.022,7.19,6.36,-9999,5.99,1.0,1.0,1.0,1.0,1.0,0.0395833,-9999,1.0,-5.56484,1.0,11.8725,1.0,12.6983,0.184565,41.3856,1.0,44.2642,0.583904,-0.173561,0.960417,0.0123523,-0.256849,-0.1903,-0.148889,0.982639,0.970833,0.956944,0.824516,0.751187,0.822161,0.868168,1.01002,1.00151,1.01296,1.02007,0.372012,0.274498,0.430786,0.569257,0.79058,0.723266,0.806185,0.886635,-9999,-9999
202212,10.132,1.0,220.036,133.743,1.0,284.04,1.0,7.163,1.0,89.141,0.998656,1.008,1.0,2.348,1.0,0.25695015573252683,1.0,37.70452150537634,1.0,265.37944935080645,1.0,17.645712332830463,1.0,18.464609543010752,1.0,360.55456989247307,1.0,408.558,1.0,10.814,11.015,11.478,12.881,13.327,14.594,16.334,16.462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.337,8.219,11.196,6.867,7.029,6.327,-9999,5.874,1.0,1.0,1.0,1.0,1.0,0.980511,-9999,1.0,-6.27172,1.0,13.5876,1.0,13.831,0.246471,29.6146,1.0,30.1452,0.510544,0.31284,0.908602,0.00995434,0.268699,0.299661,0.404076,0.985887,0.99328,0.868952,0.760111,0.727539,0.82015,0.903672,0.456779,0.441276,0.47146,0.506126,0.325208,0.333293,0.365512,0.424974,0.283854,0.242065,0.269359,0.301474,-9999,-9999
202301,8.874,1.0,236.319,145.975,0.999328,273.586,1.0,7.578,1.0,89.091,0.997984,1.049,1.0,2.833,1.0,0.3215791430577957,1.0,45.22443548387097,1.0,303.80775897849463,1.0,23.927466095616264,1.0,18.773815188172044,1.0,354.3726478494624,1.0,419.121,1.0,9.54,9.686,10.062,11.012,11.324,12.434,13.899,14.014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.473,9.401,12.745,8.205,7.918,6.329,-9999,5.866,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.0,-5.56219,1.0,13.4722,1.0,14.9758,0.297752,32.2152,1.0,35.8108,0.576577,0.255499,0.968414,0.0099203,0.21132,0.235997,0.316689,0.992608,0.984543,0.869624,0.277284,0.230578,0.262911,0.280615,0.0341223,-0.0437803,0.0136847,0.0247639,0.151535,0.106031,0.148565,0.16583,0.0219724,0.0196678,0.028259,0.043089,-9999,-9999
202302,12.789,0.383929,291.755,84.573,0.385417,287.174,0.383929,12.522,0.383929,89.107,0.374256,1.22,1.0,2.647,0.375,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,415.722,0.383929,9.643,9.771,10.14,10.999,11.249,12.22,13.228,13.231,0.59003,0.59003,0.59003,0.59003,0.59003,0.59003,0.59003,0.59003,7.907,8.763,11.636,10.231,9.878,6.36,-9999,5.862,0.59003,0.59003,0.59003,0.59003,0.59003,0.59003,-9999,0.59003,-4.05736,0.587798,8.40041,0.383929,9.33798,0.144715,51.2537,0.383929,56.9741,0.735774,0.616517,0.369048,0.0112779,0.529742,0.586246,0.677031,0.377232,0.370536,0.325149,0.799142,0.71286,0.772728,0.813366,0.201132,0.141023,0.176945,0.201528,0.443059,0.4328,0.454555,0.52032,0.0104144,0.00394524,0.00608181,0.00879872,-9999,-9999
202303,15.407,0.459005,362.473,138.549,0.459677,300.618,0.459005,13.901,0.459005,88.941,0.451613,0.709,1.0,2.598,0.451613,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,429.918,0.459005,16.164,16.222,16.174,16.115,15.927,16.212,15.872,15.89,0.465054,0.465054,0.465054,0.465054,0.465054,0.465054,0.465054,0.466398,7.593,8.169,11.134,11.649,10.9,9.302,-9999,5.924,0.462366,0.462366,0.462366,0.462366,0.462366,0.462366,-9999,0.465726,-1.71388,0.391801,21.466,0.459005,22.4576,0.229743,79.6795,0.459005,83.3601,0.745809,0.494886,0.448925,0.0124726,0.44945,0.485156,0.521121,0.459005,0.449597,0.415323,0.977005,0.904874,0.947733,1.00018,0.491793,0.448647,0.456997,0.468812,0.553548,0.516673,0.568704,0.66865,0.0947244,0.0876851,0.107215,0.14059,-9999,-9999
202304,19.033,1.0,425.782,330.467,1.0,297.011,1.0,20.585,1.0,88.811,1.0,0.0,1.0,2.903,1.0,0.3582401989374999,1.0,150.84249236111108,1.0,708.0074520833335,1.0,61.89665404808263,1.0,43.84164791666668,1.0,430.1953472222222,1.0,429.588,1.0,24.945,24.133,23.701,22.718,22.011,21.579,19.953,19.921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.384,3.607,8.019,8.951,8.99,7.979,-9999,5.943,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.0,10.8964,0.977778,19.7759,1.0,20.6894,0.205576,109.318,1.0,114.367,0.658187,0.197713,0.972917,0.0112435,0.108336,0.151195,0.252435,0.991667,0.978472,0.969444,0.832099,0.753303,0.814937,0.912309,0.659483,0.628655,0.639183,0.649266,0.536593,0.533027,0.58237,0.68397,0.483453,0.482245,0.504143,0.525906,-9999,-9999
202305,22.487,1.0,465.803,333.931,1.0,323.183,1.0,23.02,1.0,88.775,0.997984,0.262,1.0,2.781,0.997984,0.4101947742719534,0.9979838709677419,157.09602392473118,0.9979838709677419,713.0935845564516,0.9979838709677419,-9999,-9999,46.46584637096773,0.9979838709677419,450.38228046594986,0.9979838709677419,423.257,0.998656,28.597,28.147,27.779,26.93,26.398,25.682,24.122,24.142,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.082,2.712,5.825,6.904,7.158,6.506,-9999,5.752,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.0,8.59622,0.997984,26.0332,0.998656,28.6651,0.374228,109.636,1.0,120.72,0.689047,-0.21345,0.975806,0.0108958,-0.32563,-0.258134,-0.188319,0.994624,0.979839,0.951613,0.766396,0.677346,0.743652,0.802463,1.00271,0.976958,0.989722,1.00271,0.460286,0.433324,0.443951,0.462612,0.821219,0.829069,0.842955,0.857264,-9999,-9999
202306,26.599,1.0,480.907,353.696,1.0,341.377,1.0,32.117,1.0,88.768,1.0,0.0,1.0,2.86,1.0,0.3682621130138889,1.0,162.13382777777775,1.0,759.5412213333333,1.0,-9999,-9999,51.61445208333334,1.0,479.07569444444437,1.0,421.347,1.0,34.043,33.234,32.493,31.034,30.399,29.362,27.492,27.552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.472,1.699,4.558,6.303,6.695,6.126,-9999,5.498,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.0,11.2375,1.0,14.1927,0.998611,15.6103,0.23966,122.96,1.0,135.241,0.71396,0.185557,0.942361,0.0111724,0.0835092,0.121811,0.286284,0.9875,0.963194,0.884722,0.399414,0.352245,0.398461,0.507429,0.261002,0.240851,0.262492,0.270189,0.548815,0.56926,0.612514,0.646202,0.452787,0.425361,0.453415,0.492181,-9999,-9999
